query,neighbor,distance,rank
c2_uuid_80ab3494.nc,c2_uuid_ff53a69a.nc,3.894087295832791,9
c2_uuid_80ab3494.nc,c2_uuid_c6fae318.nc,4.189630734548566,10
c2_uuid_80ab3494.nc,c2_uuid_fca79975.nc,4.215137605125611,11
c2_uuid_80ab3494.nc,c2_uuid_735327ae.nc,4.317110408567192,12
c2_uuid_80ab3494.nc,c2_uuid_a8aaadc4.nc,4.53238356240323,13
c2_uuid_80ab3494.nc,c2_uuid_dc364aad.nc,5.207075863942325,14
c2_uuid_80ab3494.nc,c2_uuid_fbf4a196.nc,5.498218875496449,15
c2_uuid_80ab3494.nc,c2_uuid_4df18da4.nc,5.795758816530868,16
c2_uuid_80ab3494.nc,c2_uuid_4c0d80da.nc,6.135429864940729,17
c2_uuid_80ab3494.nc,c2_uuid_f544906f.nc,7.7529718521948485,18
c2_uuid_80ab3494.nc,c2_uuid_ec81d97e.nc,9.566892676244084,19
c2_uuid_a8aaadc4.nc,c2_uuid_ff53a69a.nc,1.9886035913941902,1
c2_uuid_a8aaadc4.nc,c2_uuid_fbf4a196.nc,2.342101038712276,2
c2_uuid_a8aaadc4.nc,c2_uuid_fca79975.nc,2.473130963282175,3
c2_uuid_a8aaadc4.nc,c2_uuid_735327ae.nc,2.940634758605828,4
c2_uuid_a8aaadc4.nc,c2_uuid_aebda966.nc,2.9722564302326933,5
c2_uuid_a8aaadc4.nc,c2_uuid_4df18da4.nc,3.137574120057331,6
c2_uuid_a8aaadc4.nc,c2_uuid_d60e0f4a.nc,3.311609957529211,7
c2_uuid_a8aaadc4.nc,c2_uuid_49511e7b.nc,3.501724405828807,8
c2_uuid_a8aaadc4.nc,c2_uuid_fa40c633.nc,3.604361148154798,9
c2_uuid_a8aaadc4.nc,c2_uuid_aa20f8c4.nc,3.614573627090906,10
c2_uuid_a8aaadc4.nc,c2_uuid_f544906f.nc,3.8604585561052454,11
c2_uuid_a8aaadc4.nc,c2_uuid_4b4eea26.nc,3.9529952893852363,12
c2_uuid_a8aaadc4.nc,c2_uuid_495c8cf2.nc,4.392528307103939,13
c2_uuid_a8aaadc4.nc,c2_uuid_4c0d80da.nc,4.497990321702367,14
c2_uuid_a8aaadc4.nc,c2_uuid_80ab3494.nc,4.53238356240323,15
c2_uuid_a8aaadc4.nc,c2_uuid_c6fae318.nc,4.791040087206426,16
c2_uuid_a8aaadc4.nc,c2_uuid_eb59c68d.nc,4.847259444766297,17
c2_uuid_a8aaadc4.nc,c2_uuid_dc364aad.nc,4.907020908279343,18
c2_uuid_a8aaadc4.nc,c2_uuid_ec81d97e.nc,8.711980552469107,19
c2_uuid_aa20f8c4.nc,c2_uuid_49511e7b.nc,0.9354530564851932,1
c2_uuid_aa20f8c4.nc,c2_uuid_aebda966.nc,1.540442110382943,2
c2_uuid_aa20f8c4.nc,c2_uuid_735327ae.nc,2.111170265706565,3
c2_uuid_aa20f8c4.nc,c2_uuid_c6fae318.nc,2.144584493150271,4
c2_uuid_aa20f8c4.nc,c2_uuid_fca79975.nc,2.315640234602046,5
c2_uuid_aa20f8c4.nc,c2_uuid_eb59c68d.nc,2.7603916691841457,6
c2_uuid_aa20f8c4.nc,c2_uuid_dc364aad.nc,2.846175511620577,7
c2_uuid_aa20f8c4.nc,c2_uuid_fa40c633.nc,2.87171453990974,8
c2_uuid_aa20f8c4.nc,c2_uuid_495c8cf2.nc,2.947780548865936,9
c2_uuid_aa20f8c4.nc,c2_uuid_4b4eea26.nc,2.9897110628450863,10
c2_uuid_aa20f8c4.nc,c2_uuid_80ab3494.nc,3.241489687347627,11
c2_uuid_aa20f8c4.nc,c2_uuid_d60e0f4a.nc,3.501257308979049,12
c2_uuid_aa20f8c4.nc,c2_uuid_a8aaadc4.nc,3.614573627090906,13
c2_uuid_aa20f8c4.nc,c2_uuid_4df18da4.nc,3.7127510725055926,14
c2_uuid_aa20f8c4.nc,c2_uuid_ff53a69a.nc,3.7478332806308905,15
c2_uuid_aa20f8c4.nc,c2_uuid_fbf4a196.nc,4.671045454578746,16
c2_uuid_aa20f8c4.nc,c2_uuid_4c0d80da.nc,5.246329371320853,17
c2_uuid_aa20f8c4.nc,c2_uuid_f544906f.nc,5.485336797883874,18
c2_uuid_aa20f8c4.nc,c2_uuid_ec81d97e.nc,9.811948611393701,19
c2_uuid_aebda966.nc,c2_uuid_49511e7b.nc,0.9705553492685771,1
c2_uuid_aebda966.nc,c2_uuid_aa20f8c4.nc,1.540442110382943,2
c2_uuid_aebda966.nc,c2_uuid_fca79975.nc,1.6020278753217738,3
c2_uuid_aebda966.nc,c2_uuid_fa40c633.nc,2.2469091898879556,4
c2_uuid_aebda966.nc,c2_uuid_ff53a69a.nc,2.561433653168955,5
c2_uuid_aebda966.nc,c2_uuid_4b4eea26.nc,2.6136730883472294,6
c2_uuid_aebda966.nc,c2_uuid_495c8cf2.nc,2.7762813582667225,7
c2_uuid_aebda966.nc,c2_uuid_eb59c68d.nc,2.799049257192243,8
c2_uuid_aebda966.nc,c2_uuid_80ab3494.nc,2.8752770002197443,9
c2_uuid_aebda966.nc,c2_uuid_d60e0f4a.nc,2.921025850277712,10
c2_uuid_aebda966.nc,c2_uuid_735327ae.nc,2.967221432570376,11
c2_uuid_aebda966.nc,c2_uuid_a8aaadc4.nc,2.9722564302326933,12
c2_uuid_aebda966.nc,c2_uuid_c6fae318.nc,3.536765592369106,13
c2_uuid_aebda966.nc,c2_uuid_fbf4a196.nc,3.6028174685017955,14
c2_uuid_aebda966.nc,c2_uuid_dc364aad.nc,4.2466982811774345,15
c2_uuid_aebda966.nc,c2_uuid_4df18da4.nc,4.288196633357429,16
c2_uuid_aebda966.nc,c2_uuid_4c0d80da.nc,5.390573756395561,17
c2_uuid_aebda966.nc,c2_uuid_f544906f.nc,5.60323132943226,18
c2_uuid_aebda966.nc,c2_uuid_ec81d97e.nc,8.890394924288715,19
c2_uuid_c6fae318.nc,c2_uuid_dc364aad.nc,1.2818987709587035,1
c2_uuid_c6fae318.nc,c2_uuid_aa20f8c4.nc,2.144584493150271,2
c2_uuid_c6fae318.nc,c2_uuid_735327ae.nc,2.308037857915499,3
c2_uuid_c6fae318.nc,c2_uuid_49511e7b.nc,2.7281557269038044,4
c2_uuid_c6fae318.nc,c2_uuid_eb59c68d.nc,3.274255668014154,5
c2_uuid_c6fae318.nc,c2_uuid_aebda966.nc,3.536765592369106,6
c2_uuid_c6fae318.nc,c2_uuid_495c8cf2.nc,3.6768015895089814,7
c2_uuid_c6fae318.nc,c2_uuid_4df18da4.nc,3.772617802577233,8
c2_uuid_c6fae318.nc,c2_uuid_4b4eea26.nc,3.9337600596239692,9
c2_uuid_c6fae318.nc,c2_uuid_fa40c633.nc,4.001102277790153,10
c2_uuid_c6fae318.nc,c2_uuid_fca79975.nc,4.08594901625135,11
c2_uuid_c6fae318.nc,c2_uuid_80ab3494.nc,4.189630734548566,12
c2_uuid_c6fae318.nc,c2_uuid_d60e0f4a.nc,4.733489316622838,13
c2_uuid_c6fae318.nc,c2_uuid_4c0d80da.nc,4.79040901964261,14
c2_uuid_c6fae318.nc,c2_uuid_a8aaadc4.nc,4.791040087206426,15
c2_uuid_c6fae318.nc,c2_uuid_ff53a69a.nc,5.484518381440996,16
c2_uuid_c6fae318.nc,c2_uuid_f544906f.nc,5.798979607727258,17
c2_uuid_c6fae318.nc,c2_uuid_fbf4a196.nc,6.315989879567607,18
c2_uuid_c6fae318.nc,c2_uuid_ec81d97e.nc,10.539171261156927,19
c2_uuid_d60e0f4a.nc,c2_uuid_fa40c633.nc,2.397051453909085,1
c2_uuid_d60e0f4a.nc,c2_uuid_ff53a69a.nc,2.581340538614279,2
c2_uuid_d60e0f4a.nc,c2_uuid_fca79975.nc,2.6814633136383557,3
c2_uuid_d60e0f4a.nc,c2_uuid_aebda966.nc,2.921025850277712,4
c2_uuid_d60e0f4a.nc,c2_uuid_4b4eea26.nc,3.268028515005903,5
c2_uuid_d60e0f4a.nc,c2_uuid_fbf4a196.nc,3.269964759414155,6
c2_uuid_d60e0f4a.nc,c2_uuid_a8aaadc4.nc,3.311609957529211,7
c2_uuid_d60e0f4a.nc,c2_uuid_49511e7b.nc,3.3262083091333734,8
c2_uuid_d60e0f4a.nc,c2_uuid_495c8cf2.nc,3.3572207674382906,9
c2_uuid_d60e0f4a.nc,c2_uuid_aa20f8c4.nc,3.501257308979049,10
c2_uuid_d60e0f4a.nc,c2_uuid_80ab3494.nc,3.5101966920923457,11
c2_uuid_d60e0f4a.nc,c2_uuid_735327ae.nc,3.931921106922381,12
c2_uuid_d60e0f4a.nc,c2_uuid_eb59c68d.nc,4.106498956211134,13
c2_uuid_d60e0f4a.nc,c2_uuid_4df18da4.nc,4.259904902791793,14
c2_uuid_d60e0f4a.nc,c2_uuid_c6fae318.nc,4.733489316622838,15
c2_uuid_d60e0f4a.nc,c2_uuid_4c0d80da.nc,4.9550441665604446,16
c2_uuid_d60e0f4a.nc,c2_uuid_dc364aad.nc,5.1916456964687105,17
c2_uuid_d60e0f4a.nc,c2_uuid_f544906f.nc,5.814614450323942,18
c2_uuid_d60e0f4a.nc,c2_uuid_ec81d97e.nc,10.01647859053027,19
c2_uuid_dc364aad.nc,c2_uuid_c6fae318.nc,1.2818987709587035,1
c2_uuid_dc364aad.nc,c2_uuid_735327ae.nc,2.106766856341906,2
c2_uuid_dc364aad.nc,c2_uuid_aa20f8c4.nc,2.846175511620577,3
c2_uuid_dc364aad.nc,c2_uuid_4df18da4.nc,3.087792088488761,4
c2_uuid_dc364aad.nc,c2_uuid_49511e7b.nc,3.608635439775448,5
c2_uuid_dc364aad.nc,c2_uuid_aebda966.nc,4.2466982811774345,6
c2_uuid_dc364aad.nc,c2_uuid_fca79975.nc,4.406474929848388,7
c2_uuid_dc364aad.nc,c2_uuid_eb59c68d.nc,4.483388692422702,8
c2_uuid_dc364aad.nc,c2_uuid_495c8cf2.nc,4.716068448114348,9
c2_uuid_dc364aad.nc,c2_uuid_4c0d80da.nc,4.846549422147054,10
c2_uuid_dc364aad.nc,c2_uuid_4b4eea26.nc,4.872050160632299,11
c2_uuid_dc364aad.nc,c2_uuid_fa40c633.nc,4.903305909636841,12
c2_uuid_dc364aad.nc,c2_uuid_a8aaadc4.nc,4.907020908279343,13
c2_uuid_dc364aad.nc,c2_uuid_f544906f.nc,5.183089778398067,14
c2_uuid_dc364aad.nc,c2_uuid_d60e0f4a.nc,5.1916456964687105,15
c2_uuid_dc364aad.nc,c2_uuid_80ab3494.nc,5.207075863942325,16
c2_uuid_dc364aad.nc,c2_uuid_ff53a69a.nc,5.873456473654697,17
c2_uuid_dc364aad.nc,c2_uuid_fbf4a196.nc,6.486882758742961,18
c2_uuid_dc364aad.nc,c2_uuid_ec81d97e.nc,11.21172428025175,19
c2_uuid_eb59c68d.nc,c2_uuid_495c8cf2.nc,1.3208579793879194,1
c2_uuid_eb59c68d.nc,c2_uuid_80ab3494.nc,1.7057447670780224,2
c2_uuid_eb59c68d.nc,c2_uuid_4b4eea26.nc,1.8143322769196846,3
c2_uuid_eb59c68d.nc,c2_uuid_fa40c633.nc,2.014622063466427,4
c2_uuid_eb59c68d.nc,c2_uuid_49511e7b.nc,2.140037673054303,5
c2_uuid_eb59c68d.nc,c2_uuid_aa20f8c4.nc,2.7603916691841457,6
c2_uuid_eb59c68d.nc,c2_uuid_aebda966.nc,2.799049257192243,7
c2_uuid_eb59c68d.nc,c2_uuid_c6fae318.nc,3.274255668014154,8
c2_uuid_eb59c68d.nc,c2_uuid_d60e0f4a.nc,4.106498956211134,9
c2_uuid_eb59c68d.nc,c2_uuid_735327ae.nc,4.117752098371458,10
c2_uuid_eb59c68d.nc,c2_uuid_fca79975.nc,4.183670686221475,11
c2_uuid_eb59c68d.nc,c2_uuid_dc364aad.nc,4.483388692422702,12
c2_uuid_eb59c68d.nc,c2_uuid_ff53a69a.nc,4.655592444496674,13
c2_uuid_eb59c68d.nc,c2_uuid_a8aaadc4.nc,4.847259444766297,14
